Flength,Fwidth,Fsize,Fconc,Fconc1,Fasym,Fm3long,Fm3trans,Falpha,Fdist,Class
13.2085,10.663,2.1446,0.7814,0.448,14.0279,3.6622,11.3782,56.222,177.407,g
31.8013,14.9086,2.5711,0.3275,0.1919,-4.9424,9.4054,-8.179,21.5187,75.9731,g
20.3101,11.5653,2.4949,0.5568,0.28,-1.6245,12.8982,-4.5498,44.7651,136.366,g
34.9959,19.3991,2.9151,0.2772,0.1429,9.4718,-14.2932,9.2871,6.89,203.512,g
77.0789,29.6883,3.4049,0.1909,0.0986,41.95,71.0791,23.1293,6.8425,342.796,g
20.201,12.8139,2.3936,0.497,0.301,14.8803,13.9664,-5.2142,36.8528,206.465,g
19.8869,12.636,2.5045,0.5039,0.2551,-1.6288,11.646,8.333,59.4159,145.616,g
48.0111,20.3797,3.1007,0.2506,0.132,-19.4452,-42.6944,9.5146,7.784,190.379,g
83.4271,26.1718,3.0699,0.2665,0.1682,-32.8563,56.5799,11.2471,1.151,308.236,g
25.16,10.4337,2.3191,0.4556,0.2278,14.5512,-18.1403,-4.0287,25.7405,118.281,g
94.9244,29.6092,2.995,0.3328,0.1998,-62.8822,58.973,-30.1159,1.23,321.891,g
42.3291,12.6618,2.5453,0.4815,0.255,30.4877,34.4311,-8.6033,5.744,195.125,g
16.5767,11.4318,2.3181,0.5817,0.3053,2.8674,-7.538,4.3312,20.1778,223.696,g
35.6255,19.8706,3.1647,0.2793,0.1516,28.8475,-26.1111,12.294,3.866,183.938,g
90.2095,19.0275,3.022,0.2129,0.1098,81.0268,99.3898,5.4586,3.042,168.421,g
33.4604,12.9133,2.3936,0.5535,0.2848,25.359,25.3417,11.0502,3.66,291.803,g
55.3893,24.3116,3.2821,0.2074,0.1183,19.456,45.8417,15.7701,1.5204,156.563,g
20.3875,7.2941,2.0737,0.7004,0.384,-0.5028,5.8566,5.6952,84.1758,235.629,g
200.408,11.2219,2.5038,0.4201,0.2241,-131.701,-198.867,-8.8152,43.2002,74.3087,g
44.5949,21.9905,2.9511,0.2306,0.1304,39.0795,-24.1922,-12.5102,2.6322,221.704,g
66.8617,23.0115,3.2444,0.2341,0.1233,51.7329,66.6961,9.3239,1.496,297.162,g
24.1401,15.4525,2.4393,0.4182,0.2273,-17.5407,-15.9255,-12.8517,11.711,166.719,g
26.008,15.8644,2.5711,0.357,0.1812,-3.5522,-20.6948,6.734,20.96,203.389,g
40.9252,10.3792,2.4362,0.4396,0.2473,44.4106,26.9007,-8.5593,16.3084,94.9077,g
77.9676,27.6079,2.9523,0.3002,0.168,82.4508,64.6676,19.9012,11.219,240.73,g
31.6734,22.572,2.6618,0.2963,0.171,28.0199,14.9985,-9.7599,28.296,120.347,g
48.7723,17.1093,2.8698,0.2591,0.1302,33.242,47.7937,8.2388,0.464,215.603,g
47.8875,23.5629,3.4947,0.1745,0.0885,59.9256,25.3189,-8.5295,1.272,149.729,g
37.6679,27.659,3.4526,0.1813,0.0922,-19.7226,28.0777,-23.4211,22.924,120.77,g
17.3057,10.9327,2.2672,0.6108,0.3324,-3.0176,8.3053,6.4644,7.894,102.636,g
16.4338,11.5765,2.233,0.5965,0.3129,-1.5906,5.9172,4.322,45.878,146.354,g
39.5766,15.6353,2.5065,0.5327,0.2913,18.5136,36.2208,9.6697,8.6074,127.693,g
29.5559,8.534,2.3636,0.5887,0.3139,12.3344,21.706,4.9633,39.4223,211.908,g
21.6904,15.0755,2.4548,0.4912,0.2614,14.1247,10.8751,-10.6761,89.7187,115.433,g
35.6563,15.8711,2.5459,0.3898,0.2319,32.2604,22.5712,-12.6002,4.703,266.392,g
27.4601,7.0214,2.1673,0.5714,0.2891,12.6378,-5.8615,2.2142,25.752,152.596,g
46.3873,19.7589,3.0713,0.2181,0.1235,27.2279,-22.3624,10.668,3.387,194.539,g
19.3101,17.9565,2.4571,0.3805,0.2251,-1.4298,9.9399,-5.0171,4.3446,118.587,g
86.8732,43.1381,3.8129,0.1777,0.0936,-28.5409,53.7919,32.3961,2.192,357,g
19.2981,12.962,2.3988,0.499,0.2695,-12.5326,-10.7219,6.5988,23.0737,231.38,g
26.0622,16.6977,2.7734,0.3892,0.2704,7.8795,20.4193,-8.1507,23.344,217.655,g
29.0353,26.8642,2.9309,0.2521,0.1377,28.8587,9.8908,18.6671,28.926,110.928,g
18.9259,16.5623,2.4771,0.5233,0.3017,1.3666,-12.5044,11.6818,24.0856,195.693,g
101.8,53.5629,4.181,0.079,0.041,-126.636,67.1348,33.0054,4.695,305.441,g
19.495,16.5029,2.1987,0.5949,0.3386,-25.8612,14.2766,11.2643,27.951,134.714,g
76.5716,33.5462,3.5914,0.2424,0.1326,25.3864,42.4458,-15.911,4.4055,352.472,g
31.4905,22.3976,2.882,0.2861,0.1726,-2.6576,10.7172,-12.8755,6.8883,206.026,g
34.9887,11.4697,2.5971,0.3717,0.196,-22.7245,16.4385,-6.6438,3.1813,136.173,g
13.0291,10.6045,2.1021,0.7668,0.4941,13.1053,2.9585,-8.619,11.929,195.541,g
57.1117,22.3814,3.0828,0.2083,0.1103,-55.2154,48.9989,-16.2457,10.734,280.705,g
28.7059,12.5979,2.5647,0.4387,0.2493,6.9589,23.0289,-3.5138,4.0462,245.811,g
37.1425,13.5321,2.8756,0.3702,0.2017,-16.3016,-29.7974,-10.4738,6.2878,191.45,g
18.8573,11.9122,2.3793,0.5511,0.3779,1.2665,-8.0744,11.3681,88.8278,111.74,g
36.6165,16.1347,2.6794,0.3243,0.1831,-10.6523,-22.1609,16.3783,0.727,259.23,g
23.3523,5.8999,2.2683,0.8086,0.4178,25.2915,8.6832,6.8545,18.9122,191.764,g
39.2191,16.9979,2.9784,0.247,0.1266,35.1056,21.9203,-12.6714,9.699,213.216,g
18.1576,15.9401,2.6201,0.5036,0.2818,1.1477,10.607,-9.6395,33.2818,56.8794,g
58.5298,29.5853,3.2293,0.1929,0.1094,74.7222,46.2905,9.0064,7.0009,205.821,g
24.978,10.4139,2.372,0.4713,0.2611,4.7655,19.6654,-7.2048,52.3631,71.2231,g
42.023,25.4085,3.0695,0.2488,0.1265,-24.9032,24.7411,-11.0003,8.047,269.845,g
29.9042,22.6803,2.9031,0.2562,0.1319,7.8367,-14.9016,-15.0364,27.191,116.186,g
59.2636,14.4095,2.6154,0.2982,0.1515,66.5362,-12.2979,-6.3837,16.9458,149.72,g
20.4756,7.2082,2.0986,0.7331,0.3705,-2.8377,10.6201,-5.7243,68.1257,69.6409,g
24.4143,17.193,2.3636,0.4502,0.2316,-0.6099,19.0726,11.8678,18.4088,141.824,g
19.1316,15.0191,2.2683,0.5067,0.2938,-6.6317,17.0869,-3.6266,65.2488,56.8467,g
98.6223,24.3881,3.3109,0.1984,0.1097,-81.5172,78.0311,-15.46,2.1682,317.364,g
17.1908,15.833,2.5855,0.6,0.3909,11.978,13.0369,-7.7887,0.076,101.899,g
83.5628,25.5676,3.313,0.2111,0.133,-54.857,66.6702,-11.4493,9.311,302.457,g
29.3977,8.1563,2.3032,0.5771,0.3308,-32.4133,-21.0502,6.5908,5.965,155.57,g
31.8536,15.1511,2.5347,0.3679,0.2088,32.1326,21.1783,6.4599,2.004,242.24,g
47.2397,19.8187,3.3769,0.2629,0.1426,-9.6875,38.8557,12.4598,3.032,200.467,g
105.112,26.6051,3.2982,0.1797,0.1069,-100.098,68.2692,9.0747,0.87,230.36,g
80.6936,27.46,3.8403,0.1535,0.0814,34.3815,82.165,19.6038,0.913,290.335,g
78.4224,26.329,3.2497,0.2555,0.1404,-11.4299,59.9389,-20.0915,1.9214,318.829,g
31.8734,12.036,2.6279,0.3863,0.2108,26.3504,16.1088,7.1191,7.0622,131.402,g
21.7282,12.1878,2.3988,0.4551,0.2295,-0.7977,8.9895,10.9941,6.4748,135.473,g
18.8161,7.4891,2.1189,0.7452,0.4753,0.4692,-4.3399,3.4444,81.0125,159.328,g
70.0054,26.4929,3.1429,0.2756,0.1594,-37.837,35.0244,15.9637,7.789,293.646,g
60.4451,16.2378,2.6542,0.3659,0.2206,48.3431,60.1252,10.7123,2.967,185.584,g
28.2495,11.8001,2.444,0.4424,0.232,17.3996,-15.3248,-9.3951,86.4267,216.867,g
22.8206,0,2.1222,0.7774,0.3962,-4.7544,14.8232,0.0001,44.9245,183.953,g
24.6528,17.8745,2.6998,0.3513,0.1766,-15.7299,15.1435,15.368,0.881,166.744,g
32.1215,20.0731,2.5927,0.2989,0.1596,35.4611,-13.9957,-15.0854,23.424,185.812,g
101.699,43.1748,4.1475,0.1049,0.0553,-24.3575,66.8123,34.6567,0.905,305.866,g
50.1537,15.745,2.5165,0.3714,0.1933,-67.6042,41.0032,-8.7869,11.976,191.021,g
41.2532,24.1357,3.4272,0.2225,0.1225,17.6571,35.3903,-7.9437,7.521,97.7494,g
79.0134,33.7038,3.4223,0.2783,0.1949,-23.2755,61.6814,23.9797,3.1843,306.825,g
28.7849,6.4342,2.3729,0.6525,0.3496,31.3086,21.8897,1.9559,10.153,168.797,g
52.2488,23.4281,2.9325,0.2442,0.1221,26.1324,52.755,-20.255,3.926,143.935,g
53.1485,17.7621,2.5308,0.4065,0.2283,32.3439,49.6044,-12.267,39.6204,109.711,g
47.8015,21.3919,2.995,0.2428,0.128,-86.9407,38.5207,-16.3311,5.3538,255.334,g
20.9288,12.8416,2.3901,0.5173,0.3157,15.3763,13.585,6.3098,16.771,96.9992,g
29.1726,11.2124,2.3865,0.4723,0.2485,23.5843,-20.746,5.9364,21.0941,185.15,g
24.2801,21.7926,2.7619,0.2855,0.1427,-6.4294,-12.9046,-11.3814,48.801,182.708,g
12.9089,11.3751,2.2889,0.7404,0.3882,15.0519,-5.6225,-11.5768,33.8245,174.147,g
28.6317,21.3242,2.5051,0.4219,0.2141,-19.5453,16.3698,-19.1094,17.9029,148.259,g
19.4158,7.4291,2.0774,0.7448,0.4393,1.5284,-7.3542,4.5502,80.829,205.232,g
75.4702,27.0136,3.32,0.2958,0.1931,-47.9051,-55.353,-14.751,1.099,313.651,g
26.6711,10.4738,2.5079,0.5311,0.309,17.8012,-13.5101,10.3036,37.168,45.3787,g
12.6555,11.7668,2.1477,0.7117,0.3594,-15.1589,4.716,-11.4846,45.584,124.168,g
71.3117,39.923,3.6541,0.159,0.1006,-59.3005,49.6026,20.5541,14.1486,300.951,g
20.4767,6.9229,2.3701,0.7761,0.4414,20.6554,14.37,-5.6311,29.3704,165.733,g
65.1592,17.5971,3.2588,0.2034,0.1122,66.0501,44.7499,-14.4724,1.345,196.86,g
44.328,24.6381,3.2117,0.2383,0.1416,8.7697,33.4308,-15.8427,17.3632,242.114,g
19.7158,18.1893,2.4257,0.4991,0.257,20.3809,18.8192,18.6287,68.308,233.075,g
12.8979,11.4031,2.1089,0.7393,0.3774,15.0476,-4.3601,11.7061,20.3136,62.7772,g
101.009,26.6843,3.3079,0.2175,0.1125,6.7121,57.664,-8.3432,2.6208,336.483,g
27.1565,14.7561,2.4683,0.415,0.2092,25.4134,23.4275,11.4812,69.7617,108.017,g
96.4889,21.011,3.0228,0.2334,0.1295,-162.315,86.0683,16.2632,1.765,237.11,g
29.4389,16.7576,2.6977,0.3069,0.1555,1.2283,21.5026,-12.4804,17.977,155.351,g
41.1346,14.3158,2.574,0.296,0.1533,-6.9883,13.597,-10.2537,21.5,179.149,g
90.3072,25.2981,3.2412,0.2123,0.1099,89.2358,88.7649,14.361,0.85,329.272,g
27.4824,15.8466,2.5688,0.3779,0.2119,-6.2649,-24.1055,-12.8959,1.8427,130.834,g
19.123,7.4602,2.0846,0.749,0.4568,-1.2612,6.5021,4.0706,45.0122,142.169,g
33.2173,15.1327,2.5729,0.4465,0.234,47.0927,-18.4023,10.2478,13.1609,123.628,g
80.4811,36.5072,3.2006,0.2042,0.1194,52.3146,59.1177,33.1995,1.536,268.733,g
33.5735,17.9992,2.5321,0.3906,0.2247,-45.0144,24.2938,-4.0172,4.3297,192.427,g
12.9955,10.617,2.1508,0.7562,0.4982,-13.0311,1.7092,-6.1961,77.375,75.8996,g
19.4721,12.2262,2.404,0.5325,0.3097,-1.7994,5.0708,-9.9588,27.5944,203.889,g
22.4411,16.5939,2.4116,0.4612,0.2345,-13.8813,-15.9051,9.4234,44.78,103.951,g
51.4388,33.5175,3.7096,0.1819,0.0953,12.2223,51.0151,-8.8883,8.8927,117.003,g
12.9298,11.2947,2.1383,0.7418,0.4109,-14.8924,6.8557,-10.9637,54.087,203.775,g
19.7589,17.7759,2.4023,0.5703,0.3347,23.7332,10.8061,14.1685,30.1602,127.01,g
27.435,17.3805,2.639,0.3559,0.217,-23.49,-18.7215,-8.0961,21.0606,63.1648,g
17.9156,10.7885,2.281,0.555,0.2801,-23.9422,-8.4051,3.9576,47.669,41.3964,g
40.9342,14.3625,2.5447,0.4223,0.2154,53.3047,6.951,9.812,0.394,161.464,g
79.1292,26.7273,3.253,0.2435,0.1393,-73.9542,68.1103,23.9048,1.7184,266.951,g
18.6522,17.8766,2.4108,0.5243,0.3049,13.8246,15.1624,4.5545,65.882,162.854,g
19.4487,12.166,2.3988,0.5389,0.3293,-2.4943,11.7753,-10.715,56.6,142.98,g
28.4085,23.9879,2.9477,0.3125,0.2092,13.1671,20.2606,19.039,6.9991,150.776,g
66.3383,22.4013,3.2505,0.2106,0.1076,48.2637,62.9503,13.627,7.3766,234.659,g
26.5806,12.0576,2.5289,0.4379,0.2204,23.499,22.5027,7.8271,4.9083,231.82,g
60.7813,29.743,3.2778,0.1319,0.0767,53.5658,35.8867,12.2215,66.0307,86.0362,g
29.3609,15.7365,2.6767,0.3916,0.2053,-33.479,-24.532,3.4787,4.75,74.9062,g
129.785,123.258,4.8501,0.0269,0.0139,0.7522,60.5648,87.2521,58.0238,220.978,g
25.2031,14.9262,2.4764,0.5275,0.3222,6.9867,19.7166,15.543,24.927,155.933,g
41.8742,15.8021,2.8423,0.3149,0.1661,43.4697,-26.8201,-8.5916,14.6056,239.969,g
20.3113,7.3063,2.2467,0.7082,0.3881,-0.8455,6.8997,5.623,23.439,140.07,g
27.8273,16.898,2.5575,0.3075,0.1537,11.2961,-12.7324,9.2499,43.696,204.068,g
49.165,42.3026,3.0465,0.2606,0.1451,-31.276,25.3868,23.1442,4.8828,300.035,g
56.7309,16.0555,2.4541,0.4042,0.2056,-55.5869,30.0868,12.351,15.5608,161.762,g
70.1859,18.7977,3.1942,0.2673,0.141,22.418,68.0417,-11.5645,4.216,257.178,g
82.4208,11.5164,2.6826,0.4112,0.2544,-64.8373,27.6817,6.2522,0.0258,276.271,g
22.0915,12.539,2.3075,0.6108,0.3818,14.2348,15.4944,9.9261,54.994,89.4429,g
20.8898,16.0191,2.3444,0.3846,0.1968,-25.4987,-9.0974,5.9278,4.268,53.1367,g
33.1605,23.3651,2.8591,0.2669,0.139,-19.9942,-16.3444,18.8494,9.8738,85.0108,g
76.0253,23.9572,3.3429,0.1476,0.0797,31.9276,67.4804,11.7125,12.8978,187.64,g
41.0899,13.4468,2.6799,0.2989,0.1641,30.9889,29.2564,-9.0978,5.669,162.433,g
28.5883,19.6182,2.6803,0.3633,0.2015,-21.3489,-14.0016,14.9923,14.9018,149.992,g
92.7629,43.6886,3.9353,0.1498,0.0797,13.1804,55.7717,23.7847,6.582,354.937,g
21.3875,16.9618,2.7046,0.4186,0.2182,-21.8115,-13.2942,-10.2384,0.8245,194.478,g
23.8212,9.2534,2.541,0.564,0.3784,-14.9634,5.301,2.9346,6.088,88.5835,g
49.6026,23.2749,3.0631,0.1902,0.0999,15.6043,-33.6197,5.6718,5.467,198.282,g
45.2067,16.8321,2.7868,0.3382,0.2018,47.7894,43.4701,14.5961,17.765,236.387,g
23.7506,10.4472,2.3918,0.5396,0.2698,13.9593,-17.2267,-6.6435,14.155,118.524,g
21.099,15.7969,2.5366,0.4709,0.2805,-11.8921,-14.2576,-10.12,77.795,95.5617,g
17.8657,10.8671,2.2529,0.5307,0.271,1.1828,-6.9055,-3.2113,24.772,144.251,g
34.6319,15.245,2.6721,0.4255,0.2351,31.8166,26.8105,3.9682,1.553,181.643,g
39.5893,31.1051,3.3386,0.172,0.0892,23.1137,-16.1901,-16.4646,9.1402,152.375,g
21.2476,16.0644,2.5563,0.4611,0.2819,25.8523,9.4638,8.0603,35.602,129.934,g
30.154,12.0094,2.4928,0.4759,0.2813,33.3678,23.9532,-4.2966,7.271,183.715,g
30.4239,12.0527,2.49,0.5016,0.3155,-28.6877,-15.5362,10.6495,0.929,167.849,g
12.8457,11.395,2.1222,0.7245,0.4189,-15.0104,8.4177,8.7189,78.0798,164.907,g
71.3453,21.9241,3.1578,0.2295,0.1165,-93.5369,49.9463,14.0603,17.108,236.35,g
43.0126,15.2872,2.6968,0.3136,0.1578,56.8591,25.3144,15.3148,2.4997,222.933,g
46.4092,19.9786,3.1266,0.2062,0.1035,47.8867,15.7034,-13.512,1.1638,234.202,g
41.7353,15.5419,2.7435,0.3538,0.194,-1.4304,28.689,3.4026,11.411,225.845,g
23.2115,15.2788,2.6753,0.4794,0.265,-0.1323,-16.7925,-5.8932,16.4065,137.015,g
36.3999,17.965,3.0278,0.3386,0.2087,12.184,18.6928,13.4639,1.711,162.041,g
37.7252,23.8649,2.964,0.2618,0.1537,25.9342,32.3372,20.656,4.0561,157.084,g
20.9635,11.2686,2.2253,0.619,0.4077,-14.0838,-19.8654,-8.5675,40.2935,191.965,g
81.7837,22.8309,3.1278,0.3234,0.1643,-102.817,-36.7461,-11.9116,0.447,282.676,g
83.2569,34.0545,3.5134,0.28,0.1642,9.4165,58.4135,17.8453,0.347,371.048,g
25.7193,14.057,2.6594,0.414,0.2377,8.2933,17.876,-5.0759,22.037,212.993,g
12.9245,11.1795,2.1156,0.7356,0.4406,-14.4753,7.6024,8.4475,24.6142,202.547,g
29.5296,21.8245,3.0233,0.2815,0.1559,13.8805,13.7726,-10.749,37.585,122.644,g
58.8186,32.1497,3.2784,0.1449,0.0793,4.1133,48.7948,22.2242,12.4702,235.688,g
22.7412,10.1745,2.4843,0.5639,0.3033,30.84,-15.1058,6.8333,12.2494,180.247,g
34.2306,17.4427,2.7352,0.3109,0.1573,51.4683,20.0774,-12.9813,1.3814,111.12,g
42.0569,38.5389,3.8061,0.1714,0.0874,46.9059,29.6453,-26.1199,3.419,106.582,g
69.6678,21.4358,3.2884,0.2996,0.1954,-4.5328,63.3974,16.3222,3.8131,334.194,g
38.6754,18.6206,2.9777,0.3011,0.1616,30.5243,29.9526,9.4038,4.437,198.082,g
45.4074,16.7133,2.8344,0.2753,0.1603,-20.2727,-38.7341,12.8591,2.052,254.369,g
40.9012,14.8358,2.5244,0.3677,0.1868,-69.2629,30.897,-12.1868,5.741,292.578,g
28.5056,10.4724,2.5126,0.4977,0.2657,-20.8394,-25.5155,8.1676,11.59,158.588,g
32.7808,11.7439,2.4814,0.4422,0.2558,-16.0677,-6.0232,-5.3045,12.7713,167.346,g
64.8912,16.4459,3.0797,0.2289,0.1411,33.7533,55.0638,10.051,4.8939,241.569,g
28.5748,11.0709,2.372,0.4671,0.2357,-26.751,-22.9565,5.7088,16.191,237.163,g
13.0566,11.0835,2.1287,0.7584,0.4126,14.7093,-5.0616,-11.5137,58.21,92.8243,g
38.2958,25.2188,3.2179,0.2446,0.1474,11.8825,-26.1429,-13.751,18.358,209.279,g
19.6642,9.738,2.3541,0.5752,0.3119,24.7193,8.4885,3.7639,49.435,196.952,g
23.8432,20.0915,2.4433,0.3459,0.2036,1.3026,-19.6504,8.9295,21.1916,65.7449,g
17.2445,7.4261,2.224,0.8,0.5582,-1.334,-3.5163,-4.7237,25.805,145.839,g
37.0967,17.3283,2.8573,0.3111,0.1576,2.1901,24.0744,7.4913,4.145,189.474,g
37.7947,18.6523,2.9188,0.264,0.1525,19.8187,18.907,11.8924,20.555,155.08,g
33.2739,12.5474,2.6314,0.4439,0.2442,-10.747,27.2159,-5.0397,11.2284,176.5,g
12.7459,11.6372,2.2135,0.7217,0.37,-15.2183,5.7064,-11.5102,51.7751,241.963,g
51.4038,10.5155,2.74,0.3167,0.1665,-30.3021,30.738,-10.9315,4.989,240.089,g
28.389,20.251,2.6772,0.3028,0.1651,1.9901,-5.2832,5.4017,15.2987,95.5889,g
71.6117,12.2741,3.0218,0.2882,0.1593,-87.4142,59.4809,-8.2753,5.3775,253.743,g
26.5474,21.8125,2.7657,0.3482,0.1913,4.9015,14.3481,15.441,14,66.6115,g
27.4068,9.8829,2.3086,0.4177,0.2088,36.2978,18.8603,-6.7724,10.3529,192.238,g
19.6403,17.0921,2.5416,0.4483,0.2859,-6.8181,-14.0385,-11.1424,4.0536,140.546,g
27.6315,10.7508,2.4464,0.4759,0.2773,-2.3165,-21.8862,-4.7659,34.121,134.02,g
30.9685,13.0649,2.6425,0.4351,0.2335,22.6646,-10.2982,-10.3138,14.754,158.767,g
21.1621,6.9275,2.2799,0.7297,0.4121,22.4861,13.0544,6.2256,15.5879,160.131,g
19.5491,9.8628,2.238,0.5665,0.2919,25.5307,5.963,3.2714,57.942,195.201,g
23.472,18.9753,2.6821,0.4345,0.2651,8.4304,15.0366,15.1225,6.279,217.769,g
104.763,46.3311,4.0666,0.1006,0.0529,-26.7202,58.1887,30.0512,0.151,334.841,g
13.438,10.2638,2.2492,0.8056,0.4366,14.2972,5.148,11.787,43.042,42.4625,g
63.4209,26.9573,3.0955,0.2063,0.1152,46.6222,57.7187,-20.1627,0.782,280.301,g
59.614,26.6286,2.9312,0.2332,0.1201,-15.5518,-38.6218,-9.5965,3.846,271.119,g
29.9698,5.3825,2.3314,0.8298,0.5897,-24.1086,-24.6954,5.9855,9.344,306.819,g
81.0934,20.4513,2.78,0.2788,0.1552,21.7481,75.7195,21.6226,3.772,259.484,g
17.7781,10.5352,2.2504,0.6236,0.3567,-1.8714,7.2763,-6.9412,25.2845,140.479,g
23.1224,18.1874,2.5557,0.3588,0.1933,9.0508,11.0315,14.2731,57.1013,59.2505,g
42.4673,8.5241,2.5366,0.4651,0.2776,12.742,31.2016,4.2744,6.332,180.649,g
22.0765,10.1157,2.3784,0.6192,0.341,-19.6963,-16.4018,-8.0939,2.356,190.444,g
26.4699,15.4093,2.8642,0.432,0.2344,-12.8588,-21.9406,-7.4592,6.5818,194.936,g
21.3993,14.8735,2.2956,0.4608,0.2354,-34.1837,17.5329,6.3148,17.51,75.1693,g
12.9524,9.9146,2.1658,0.7986,0.5563,-11.5103,-8.223,8.3802,25.3233,109.834,g
13.0419,10.9833,2.1287,0.7584,0.4424,-14.2529,5.6612,10.6419,70.9927,194.225,g
18.3727,17.5871,2.5416,0.4713,0.2687,-1.4588,8.1905,16.7139,61.2797,136.859,g
38.2736,17.2842,2.7451,0.2608,0.1466,39.1278,8.7,14.2626,0.4229,188.455,g
18.5402,10.1955,2.233,0.5848,0.3538,21.5747,11.8282,0,76.5195,92.5498,g
21.4248,12.2856,2.3683,0.4625,0.2377,-30.3387,10.8712,-9.7251,69.3995,98.4715,g
97.9319,34.9071,3.269,0.1389,0.0821,62.9263,83.731,20.0026,14.18,184.217,g
27.9593,12.5673,2.617,0.5411,0.3659,-15.8222,-26.4907,10.0174,7.1787,179.551,g
65.5333,20.5582,3.0775,0.2275,0.1225,38.9847,63.5057,11.6277,4.13,273.821,g
31.741,19.3926,2.64,0.3024,0.1592,14.7127,25.2396,-11.3593,10.898,271.184,g
28.3545,17.5355,2.6415,0.4247,0.2203,3.5396,17.0829,-7.6031,39.2035,185.504,g
70.543,21.602,2.8943,0.2934,0.1614,-61.9607,57.4126,14.5543,7.888,274.515,g
70.365,16.1874,2.8435,0.2638,0.1728,50.6703,72.9945,8.6219,0.6983,170.59,g
58.1344,23.1666,3.3556,0.2513,0.1351,36.3407,62.9897,-14.2864,4.935,252.649,g
61.1987,21.5574,3.2414,0.3424,0.2131,-37.3252,-41.4037,11.6421,2.402,291.812,g
33.9833,21.3778,3.0904,0.3207,0.175,15.6891,17.1457,-16.6572,7.211,182.731,g
39.8388,20.5521,3.0354,0.2157,0.123,-12.1646,20.0187,-11.1508,19.3127,169.243,g
18.9213,15.1727,2.5428,0.533,0.351,16.1663,16.9296,4.7729,8.274,95.4022,g
12.6528,11.7685,2.1569,0.7108,0.3659,15.4225,-6.7617,-11.2948,45.573,193.353,g
29.018,17.9337,2.9225,0.3503,0.2134,5.6664,-11.7844,6.0372,9.1884,160.708,g
24.2748,17.6052,2.4949,0.3808,0.2064,13.5523,-18.5344,9.4007,9.6844,210.067,g
29.0606,15.9605,2.64,0.4261,0.244,-3.8274,22.0494,-11.1108,73.4413,153.579,g
25.5788,22.6088,2.9533,0.3051,0.1765,17.122,-19.0968,12.6505,40.679,232.667,g
73.7622,31.8887,3.2284,0.2541,0.135,-68.2825,33.1459,10.1986,17.123,267.947,g
92.406,25.3394,3.1279,0.2264,0.1277,-53.7677,61.4713,-18.8075,8.6244,308.919,g
35.0068,13.5042,2.5635,0.3689,0.2036,27.8449,18.1721,-8.4982,2.867,242.869,g
26.0944,18.3299,2.6345,0.3643,0.1937,7.1925,11.2326,11.7357,13.429,164.053,g
32.1357,16.835,2.7973,0.327,0.1842,-3.7201,13.6267,-8.2186,3.028,132.39,g
32.6702,20.3345,2.5982,0.338,0.1803,23.7348,23.3888,14.5898,38.082,176.077,g
20.5897,9.9634,2.3365,0.5991,0.3756,-3.546,15.1735,8.6621,0.9856,183.648,g
81.924,24.0344,3.1202,0.2767,0.1823,80.6452,67.9563,-16.8379,4.2963,200.021,g
22.414,9.4931,2.238,0.5954,0.2977,24.8631,16.9995,10.8394,37.3241,181.06,g
30.867,17.4745,2.5296,0.322,0.1669,-41.4962,-14.1508,-12.4962,15.939,180.072,g
53.0503,9.439,2.3683,0.4839,0.2719,-48.604,35.4382,-7.8443,11.762,192.497,g
82.2528,28.1044,3.4551,0.1697,0.0882,-4.8321,78.99,25.291,5.1396,280.75,g
19.4586,18.1662,2.3883,0.5562,0.2965,-24.7518,-10.5111,17.2338,75.4267,43.4756,g
37.1106,17.0511,2.679,0.3141,0.1602,-22.3509,27.1641,-10.8202,0.4547,157.401,g
30.1447,14.2087,2.4942,0.4071,0.2131,21.7485,-24.473,7.14,1.359,141.734,g
110.16,29.4264,3.5472,0.2164,0.1266,-64.7965,-47.5564,15.8038,1.5291,356.133,g
72.3771,24.6175,3.1477,0.1779,0.0979,69.6991,71.0401,17.7575,7.0799,297.31,g
24.7396,17.3116,2.5717,0.496,0.2507,34.9288,-11.697,10.5886,20.6015,263.105,g
17.8722,17.5257,2.3829,0.4679,0.234,19.6102,18.2394,-8.558,48.694,250.228,g
46.8081,15.2763,2.5521,0.4404,0.2482,49.1972,-21.9238,-9.4602,1.4454,156.383,g
78.6102,30.9949,3.7074,0.1203,0.0646,7.6806,55.2388,15.1075,3.301,252.614,g
82.4622,29.4793,3.4104,0.1629,0.0845,35.9174,80.7168,20.2289,4.232,218.761,g
88.417,20.5569,2.5877,0.3695,0.1925,-53.2686,13.0601,9.4588,5.1674,277.224,g
23.3724,10.9488,2.316,0.6329,0.3406,16.8378,18.7433,5.3886,7.1894,176.713,g
76.7176,30.7721,3.2463,0.1685,0.0876,19.1262,45.5711,-34.822,3.3996,228.208,g
40.3361,15.2931,2.8482,0.3333,0.1894,-5.667,19.472,-5.0618,12.26,234.002,g
66.9651,20.9347,3.49,0.1641,0.0904,48.5325,47.805,13.6933,5.807,257.819,g
71.4461,19.1675,3.043,0.2255,0.1164,59.4336,63.4758,9.6581,6.252,197.928,g
40.5572,22.2356,2.9706,0.26,0.1482,36.8149,29.7079,-16.6158,38.579,75.4929,g
19.0034,10.1104,2.2672,0.5568,0.2838,0.3036,-4.8158,-5.0607,0.58,182.153,g
26.3338,20.7068,2.8576,0.2887,0.1534,-14.8353,2.55,-14.557,23.314,117.675,g
